Block: 7543
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
29340 7543 2021-08-12T01:40:18.310Z 2021-08-12T01:40:18.180Z ea523747d72b6a9058123a735f05135bc8ddfe03689a064a68c2b5ec1d97c043 ea523747d72b6a9058123a735f05135bc8ddfe03689a064a68c2b5ec1d97c043 ea523747d72b6a9058123a735f05135bc8ddfe03689a064a68c2b5ec1d97c043 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 7146 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 0252be8249e0b9835ca6b7b42bdd5b71348094180cebd64d9bd47d3fecf66f5040 dEwLVCKByKPRFU73ZQl9INPW9tYs/nQWobIYN9dvdM3HUrkzqNmwKpHjrwJmEBygTb4BcKJtYNrQ1QczkWBVPw== ea523747d72b6a9058123a735f05135bc8ddfe03689a064a68c2b5ec1d97c043 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 rNyQL7KhS+xwyABhyaXn1wx714n5WoB7gdXWRzF/NYAOz2B+L0eehWeo5d2VIUcvjbbmsiM74Fr5cuGB0vtJAw== 62le254MbOCBceqrACFJLi0hl18RPTeDgTmzXCWUAueAaWStZgC88wc4e/azSH5Q1jSbDEnB7PHQPUHFE9CjMw==
29341 7543 2021-08-12T01:40:49.183Z 2021-08-12T01:40:49.062Z b5ac01181e5144efdf57a52ada3bcdafd9845e377211ba3a7de09c9448dc4b24 b5ac01181e5144efdf57a52ada3bcdafd9845e377211ba3a7de09c9448dc4b24 b5ac01181e5144efdf57a52ada3bcdafd9845e377211ba3a7de09c9448dc4b24 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 7147 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 0367277de8b4a4277b1ec09835e65c26d27085b27787e6504c0f089842928f59af gBja/d9yFSDFFR4MhMeIGlkDu2L1ao+1gWMNg89NwLa1AHRm8r2e0jYhbamESbrynbpOBFav2xuUNlPdBacW3Q== b5ac01181e5144efdf57a52ada3bcdafd9845e377211ba3a7de09c9448dc4b24 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 C6s/DHqyKWFbI25qz6xeAZXM7wLagVK4AQ5kfAn7Q0BGnGrlDXMUjzHwHpMDCm+G54ixz3ahC+AMxB22YFptXQ== hbTy1BzZ2X+z0HQ/XmGMA14IggPSNvCo4gGhX83XqI530ZYLYHfh9jEK2mdlt84S6R3oKvv3LZkItKXqhgprRw==
29342 7543 2021-08-12T01:40:52.350Z 2021-08-12T01:40:52.065Z 962d8d608a9ed5a2e83db1420caa27fc2f0cbad55eecc74b692a4a1ce64f3cd9 962d8d608a9ed5a2e83db1420caa27fc2f0cbad55eecc74b692a4a1ce64f3cd9 962d8d608a9ed5a2e83db1420caa27fc2f0cbad55eecc74b692a4a1ce64f3cd9 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 7542 02c4d1aa0c0b9bc0008fea067a2e8a3905906562745e0d9ed7481e459b62715a70 02d74fe83bf595da7a902105a270f1509a16fa8be8b331c3b7a38629cbf1479739 ZEachJLrfMLiluGkKcPQPV3+zn/6nFKJRFmJ0+Tg/rZit5IgXi6OL3j8Pv0W6onN7mdq4E58ibW6mqle3TsLPA== 962d8d608a9ed5a2e83db1420caa27fc2f0cbad55eecc74b692a4a1ce64f3cd9 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 qhThU6huY+tzXiDv2bohqb6ERCHu16S6AqvO/B9tyi3qvOVXJbYtmQvbNa+Nu4ejneSQExa8PlxseJ6uF2PAEA== HfLq3MDE25yns+3IFndbANXHDh6NxE0vA1YOgt2cPhHITKdRK5YuXVm6spgUhyeSrtULyCB/jtS1lX83VC+ajA==
29343 7543 2021-08-12T01:41:20.958Z 2021-08-12T01:41:20.827Z ced7da8f5782dbd91f5964a19b5ca8cfe653a363a64488ef538c031b31045736 ced7da8f5782dbd91f5964a19b5ca8cfe653a363a64488ef538c031b31045736 ced7da8f5782dbd91f5964a19b5ca8cfe653a363a64488ef538c031b31045736 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 7148 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 023688c1ac26794ad6d54f8de671a44ba2adb37b6f19dbdc6f32b123c7aa65705f 2gXhDaIVHoQZEd6zsnKZFc1JsiZP6UG4X763uSAQMgh46ujb2BNEXxo9ow9koUFiq7D77ZpVJp1e/0xJCrRNSg== ced7da8f5782dbd91f5964a19b5ca8cfe653a363a64488ef538c031b31045736 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 VLxDoWC3D63V4s95s9sJK8Q22ktJDzY7qalr6XvRKTIgmbLh7xsXWTDqDxm8LYOIPAmz3HW6B9z6Kn9moOK/ew== R2f9JFfG7mRCA9hQG4kRmL1CgVpQxsNQvFvg7Nf99dB4bRmff+gVDfO1QLglmyDTTiG1YYH73zgpMVILIQpdHw==
29344 7543 2021-08-12T01:41:48.326Z 2021-08-12T01:41:48.204Z f6e4f0dd69278e85e82af96ffebe3ce459200af3765d9c655d3232aaee5571c7 f6e4f0dd69278e85e82af96ffebe3ce459200af3765d9c655d3232aaee5571c7 f6e4f0dd69278e85e82af96ffebe3ce459200af3765d9c655d3232aaee5571c7 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 7149 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 026a00059a29f52d7ef37395bb15338e7934bb2de64de2d1c0cab67a563792304f rMwiZRQgtniqaaC3st34H5g0ZWXSe6x+giWUPmdT2pzD0VbgaZYHGhBq5trHTbMFGMx9sF7yxcQFU1TI+bXr+w== f6e4f0dd69278e85e82af96ffebe3ce459200af3765d9c655d3232aaee5571c7 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ORqiF020bZ3QfJ5nkw6OUgKXfEjFq9ZmO2xWlG8wIE7PvRNCb9adjY73QVA7PjGNs41fWr3HmDJ8sFYPNsn8qQ== 2BS2oVp5nmfwFqdgFAHR1tYueAHOOHWHAe0Kt6vAXnqI2uK5GCcQgK8NsmoPYX/ofHwx5nt9xk+beMqkAE6uLw==
29345 7543 2021-08-12T01:42:18.311Z 2021-08-12T01:42:18.182Z 16d497bb503e9784eb2120d4ae00b711c8e928d5dc1dd8be3bd20ff789c2dcf8 16d497bb503e9784eb2120d4ae00b711c8e928d5dc1dd8be3bd20ff789c2dcf8 16d497bb503e9784eb2120d4ae00b711c8e928d5dc1dd8be3bd20ff789c2dcf8 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 7150 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 0252aa94ed28ac28aacfb413843bd83c88553755c4281eba9319ed3279b79c9804 WsGQuDATdrnQ0sN3PLxqdAAlYYIlbZlCoOq6hOXiedpImisMVBtivTU+iS9meNcKnQOxGFnczjf1IT0VkNZxBA== 16d497bb503e9784eb2120d4ae00b711c8e928d5dc1dd8be3bd20ff789c2dcf8 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +qqaU8DaCQUoKsf6AxIotUaHPipo4g6okoqVUe8iEbH9orJDG6TBLD0g3GperwbM5byrWV0pApw6R9pS1f31Qw== z4JpS+/gEcTV0cqvGPtW3yXS4JBQ9XUHTUJ6u4fxaPGD0f2OhbATV9WOm0cPnRdm5OzX+dOUppg1QDv4j3UK3A==
29346 7543 2021-08-12T01:42:48.328Z 2021-08-12T01:42:48.209Z 99e7a7d7ac39348e5e03231fad56afb3f0d5e980b0aca0a125accd30594d777f 99e7a7d7ac39348e5e03231fad56afb3f0d5e980b0aca0a125accd30594d777f 99e7a7d7ac39348e5e03231fad56afb3f0d5e980b0aca0a125accd30594d777f 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 7151 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 0359dd136afd4d9e301407d11ea3607959fc5aa5f1e40f6b7fa95cba3056778808 0Py0QKbQzpw4I1ZYcHIDMNHhsGrcU51Qf66xXqtjWCrt5GI+8AHu2+P3RlQTYeDoWnIgg1Qt0WZd89lPT0Wn9Q== 99e7a7d7ac39348e5e03231fad56afb3f0d5e980b0aca0a125accd30594d777f 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3nN1Il5Uu7xi7RVNwMnJJz+LqjjIJak6zglh1Wd/y5A2yqS+z+haIvnU0fgQy3XzILLmhc1CZmF+ETBTB+ZoLQ== GS8SqFeoUtmC1Un9S7l4C5gzIcJVmOxRGCUJ8X6KTLBF9IfmlXP+9iashFtbFnIZ/fdsaCSxUpb10MJ210LpcA==
29347 7543 2021-08-12T01:43:18.352Z 2021-08-12T01:43:18.219Z f3af375de69d82ed79f4043953b69ac0188cb615b2bfb30df6fe15462f42378b f3af375de69d82ed79f4043953b69ac0188cb615b2bfb30df6fe15462f42378b f3af375de69d82ed79f4043953b69ac0188cb615b2bfb30df6fe15462f42378b 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 7152 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 02dea1d2946c0d9eadc3414e0b15cf17de28e8ca7d812173da76119dbb0df97d21 rM94jSy7RfQ8HvbVQETxqlgjUOi+vE6EzbWTz/FWF+2YEW1udnn14sFynrTRSQiKNTa8NPy3Scr6vXPpBObs+g== f3af375de69d82ed79f4043953b69ac0188cb615b2bfb30df6fe15462f42378b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 JTud6Ko9nBzGttuOTm15b9beNExFt9+ToSVtZPH9nNMLB+8vOYDq62zDdJ6t+VTokntNNZN7ZteWLWmf6s015w== 3TH9zTX5ELcmwrBusiPEMUwAfOuyZcQwwgDsRe4eDShEAhoeJuEQSUDMSguI4BW88mJcWBrUAH1ZLhJyjoDyeA==
29348 7543 2021-08-12T01:43:49.618Z 2021-08-12T01:43:49.500Z 103722d83bb44f54813e955603b4432baf6d8b7edaaaee8e19327c1745ed89d2 103722d83bb44f54813e955603b4432baf6d8b7edaaaee8e19327c1745ed89d2 103722d83bb44f54813e955603b4432baf6d8b7edaaaee8e19327c1745ed89d2 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 7153 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 026dc4a06bdfd3b1297a5ffe112a2d102643702aad0429074588d9b6bde990c802 h/kmeovMNjQvWKCm88Mvt2V7l0ZpYMNrGtSdg4A7X32Wd4XTgbtAibSzcffBqspb6ZCA55g7cZu+9oF93iCxCQ== 103722d83bb44f54813e955603b4432baf6d8b7edaaaee8e19327c1745ed89d2 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 WAUjX08fskhikoIp3KwFspZW9e1YdSlz31BUH+tswvRZprREWbe7xg5Mst1+SqhVk99FyCXkLHYbWTim2qE0Qg== sID672nr6gMdorY6ou4yDZtAc033qohoeakL63G8B8CLqP1PC8ihZsR66F+yShcyxqIerj/pSAWWXfbAgXT1/A==
29349 7543 2021-08-12T01:44:18.332Z 2021-08-12T01:44:18.201Z fafc2a9b8272c1fd1887c9b4ed0757c90cfde2cbdd3e33d82cdcc497593a1865 fafc2a9b8272c1fd1887c9b4ed0757c90cfde2cbdd3e33d82cdcc497593a1865 fafc2a9b8272c1fd1887c9b4ed0757c90cfde2cbdd3e33d82cdcc497593a1865 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 7154 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 0228ce4d19dcb2739e8dd76f38982fbe06bb1f5ff557d21bd6b8c7f74314503904 kd22dDjNJu8KoSYOg/udP0EKSFwXbcGGYNVzW6EXLyg2YKXCs4Wsc0rM2kLNlcyiz7QoSPtKdCAoQBJAgQIsRw== fafc2a9b8272c1fd1887c9b4ed0757c90cfde2cbdd3e33d82cdcc497593a1865 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 RhE4FIjguZGNEgNm2ME4vilvIyZwlAEIrphXw8sJEhmlJK7l99uWyuqIQ4GZiHbqYHG7HLjXZu9ee5UA44uY1w== +d2O5qXdHEk/7E1QjFfGS6rDKLhlP2YU6H1GQbNfnlPV2MXShXa3tPWSxTPBpIo79+DPMF8z50UHr9s1umq8Ig==
