Block: 42120
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
252614 42120 2026-07-13T11:57:17.921Z 2026-07-13T11:57:17.656Z 686b5e78ac6b06c10fb93fcaea3538f4e2e288986485db0b8f628092d6030a27 466dc32afd364c84ea6e2d639b348339c573278883131dc13e292740826be2e1 2951a26a33282f07b0619af6002876da56af7912b9a0e99e7949d87186317bb6 29eaa4b23e6a8feefd636fcd1f3eeff69e670160d9f8324934cb129f44d8869c 29eaa4b23e6a8feefd636fcd1f3eeff69e670160d9f8324934cb129f44d8869c CRE NEG 1 03b6d84f4661138aceb8fd17f45c18687f81f391ecc75fa45436a59db197877706 038a6091ea6e2ad4b3e2f1ac95fcba3c4dd6b2fcc5aa5bdf3ebf8766b7103fc112 Xd7w1yqyRMgcqBYlySnU5ta3O0ILfVfi1wPL3EntFjsrppMDkXGZ6K8Atyg37sNIInoJ5lYdDkYLAT19GqcJGg== 29eaa4b23e6a8feefd636fcd1f3eeff69e670160d9f8324934cb129f44d8869c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 z5/w4jxCErk5WyiW6YcdTQdre1SybkAv6QlGKQfNFLRWlv7Z3U0L6BautkbmeXGFt4x+AYaVLukwUNpBGoCEJg== jociIWvCZ9xLJP1Nf7myPs+oC24bdZznVL4JBYxv2flj3qUmEWzed3SpdtgyEfY/796R66eJbddLFQ8u1mTFzQ==
252615 42120 2026-07-13T11:57:24.488Z 2026-07-13T11:57:23.884Z 44dfc9335132aa21b57e203c721e9a33a3e935f72e251ec2fdd392a664d0f2ed 44dfc9335132aa21b57e203c721e9a33a3e935f72e251ec2fdd392a664d0f2ed 44dfc9335132aa21b57e203c721e9a33a3e935f72e251ec2fdd392a664d0f2ed 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 42119 020db00cd5afd4ba091b629ad6f06f7f8f210cd176fbd5adc5a53036867426f5f5 0278cd8a585b616ff069506550b7d241040811dd179217811ce459d95331f7181a JXVHh1wg/QHAuG84RNZpCHNibzqzCY+pxw9WoWGyn2R5TqLf8gz6YDTeQln064YniknMC0RbUACZo8+yoL1Xpw== 44dfc9335132aa21b57e203c721e9a33a3e935f72e251ec2fdd392a664d0f2ed 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 vj7qJVpAC+cvpB7NFFf1KwGsczzbY5JC9ZQTOmyJDDSlwG871sNqBZ8Gv+P7ECpND9JgbByv3T9ol4UyEionPg== jAKDGSUuXWGgqiEbgd+xUY1Llk6/rgj4/X2pgb1bMf5q4lf9QvVXWZyo6F5bPpI/zOi1gMYrmfPX81fAg2aUbA==
252616 42120 2026-07-13T11:57:31.399Z 2026-07-13T11:57:31.164Z 13ecde880a997b3a3a7ef7f379d83462ffbf9022981d8ea42a52e129ddc31b62 13ecde880a997b3a3a7ef7f379d83462ffbf9022981d8ea42a52e129ddc31b62 13ecde880a997b3a3a7ef7f379d83462ffbf9022981d8ea42a52e129ddc31b62 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 42119 038aa6ee99dc1178a26b69461ef9767b6a5d8a16abf4f996ffc4fa43df60a907e3 02dd6fb703ce46e84e6e1dc24d01cb44130700624124189d98184f274363691685 Rm3Pwlx8u5RDmu0xH4wnyGW4C7q4JHRXfyO4Wfunoobg4VqtGU0YAROPPMkTKjKJu1+mZ3Jim0XBuj6pRp6ceA== 13ecde880a997b3a3a7ef7f379d83462ffbf9022981d8ea42a52e129ddc31b62 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 YyCs0Y1RZLdWvNfjAhnJARxar3KqYNtOGn4c8nWTgU6ewWRfS0qTchImP4wyVxhkriTSd4mGv3DaV63U/FlK9g== I6TxWf/89WZu8fI2v24NgMpnWY2+PzHThQx372bZQftfWptJgnqOiqooxSHRb2A408h4U5c06epHZ5QQWXZW7w==
252617 42120 2026-07-13T11:57:35.157Z 2026-07-13T11:57:34.933Z 1d054b241c53090a40a867488402fdfdeb502164e203040dd93318a7249bc339 1d054b241c53090a40a867488402fdfdeb502164e203040dd93318a7249bc339 1d054b241c53090a40a867488402fdfdeb502164e203040dd93318a7249bc339 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 42119 03aa32a59be54704a3cf767b2df07f3c5b33ba3e7b8a369b1829f1ed502ff35a48 03bdf3c2884aa0f96f58ea41d4e70cf879ef88b7b21e6f416ab8283c6ff0c7451b ZG45namT7l+qi83uTzoAQmKSSwJQvHEL/g9Qo8rL0W3sbKaCcssO4Xz06pr+M6MWktC8OWhVmII7g8iyAWVAOQ== 1d054b241c53090a40a867488402fdfdeb502164e203040dd93318a7249bc339 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 jtUOnJrk0NILSqrZjeey01JECisLvaJUYmpukmdIzcxC7iZGJpsJsP9Yc5e8ksqBlPT4BjMEj++lTfsh5ohH9g== sDBYJ5/gOKTrfauRAT+j7gPuKIETlh+n9JHzXRBQgGm4ZA16iU50Wd0wmqz8/k9EecGMNXFZZ1vn828gHVJUoA==
252618 42120 2026-07-13T11:57:35.273Z 2026-07-13T11:57:35.031Z d01e0fa7df196e588a16ece77d74dd660cecdf342b5a5eacaa84f2cd58f88529 d01e0fa7df196e588a16ece77d74dd660cecdf342b5a5eacaa84f2cd58f88529 d01e0fa7df196e588a16ece77d74dd660cecdf342b5a5eacaa84f2cd58f88529 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 42119 02c4d1aa0c0b9bc0008fea067a2e8a3905906562745e0d9ed7481e459b62715a70 036b4ef234eef84f42849ca2a9319a4a56bdf8c74dcf7160d46a75e3082dfa353b k1TVsV6qZgqSs2yh17LVm3uv9EYiIXp8AwHVpdJk5w130M+1mWGrXtbOalW9gWdl7dkx3PpibskchDngI2fYyA== d01e0fa7df196e588a16ece77d74dd660cecdf342b5a5eacaa84f2cd58f88529 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7jiMAm7icvKxiXEqM5ALrvxISTUXrNd/QGCwL9aArFBtIuA14GdH9oQEpXrNenwM09CGdbjQfeilRVY7EYkpug== kqlCVfsYEBbPb0M5UEeI/Ygx6jwtXgtrFEDrkzHbe+j/VrfzQqBAlGpdvBBuM3rwu187Tn3R6sc3rvhulOiECw==
252619 42120 2026-07-13T11:57:47.397Z 2026-07-13T11:57:47.228Z 40907658c4fe186a624f14742e6fbf70ec7d223f5e0f95639ce18502e89a8aa7 40907658c4fe186a624f14742e6fbf70ec7d223f5e0f95639ce18502e89a8aa7 40907658c4fe186a624f14742e6fbf70ec7d223f5e0f95639ce18502e89a8aa7 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 42119 0334cfdf491c6b2b10db84908919373195b964d85474f4dd76f1b24a8d176cd344 03d2821241ffde16da5a4a3dc29bf3964d486d36e016001e78197379bea96c3def v2QWQKJ8vfMwqIY07h/1HTpGAIv6eMeplGGn4LPB7X4pMF8TDNV9xf9Qi70Ye2B55L3HqSqYr7DOuqqKcwBYZQ== 40907658c4fe186a624f14742e6fbf70ec7d223f5e0f95639ce18502e89a8aa7 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +rZY1F08/gpTuU/Z/jcUu1FBPuxwPm//qROE8rUMSpyDyMNnuNTut/RCkik4FVV5/flBBEY5K8zQwZqmRv5bCw== wZXMkKka6G5PRQo2W9CJBoGFZBBnj0PWZRDUOxwhON5auI9DOPat7yRKT8f8rC5JpNlXDBBmCzw+Q3vjc//EJQ==
252620 42120 2026-07-13T11:58:46.439Z 2026-07-13T11:58:46.174Z 686b5e78ac6b06c10fb93fcaea3538f4e2e288986485db0b8f628092d6030a27 6ac8ca35dcb6c71c598dc8289a0d27134b214e92eb0ddb7751e2f12a9fcf27b8 e0184229bae9558baf316cc85595fee79d7f863ddd018f94b8088843f1073936 6a01eaf678be1e5ad9ad961540a80290c4a25e2f1214ee822000988f58cf5dfa 7d9883211a61afedf9e8995226730a97284f04ac41f3adf1628fbe1f2a73e387 TRA NEG 2 03fa1c200aa68fcc316c1bd39ef6d7592dbe0637d2f7db2dffd100af80172cdba8 02c8ffd93203f8487d00c1bb5e6f4329f8db56f26c2c991546a2cdb58dd35faeee tsZDtmSg/sQcfDmslQ2Gb9XBkupaZ8UPzup2VGpTDFTcFF/DOR+8Irlgn4/ZNyX/dlXV/OAOHqOlIxsGbhnsIg== 6a01eaf678be1e5ad9ad961540a80290c4a25e2f1214ee822000988f58cf5dfa KGjDYtOy9V5Cx4TklsNauDZoGrdk4/9GuKnvKY2ZUSPbJa/NPyupREZxaU9qGmejdU1HHs7msWPXc2W1Y5dLEQ== aJwcN603kdWNug20eoecnLWce9HGFEuVbLYDOFHeR5Tq0+VJKUWS/9a18tBMXRFhz0APth1DlCW3qhi94uxjcw== 0duDoVG1Y+JnoRMp32Qx7OpLBRSCkh1u/+DGSNbtS8L9opTjI81VyUpDEktQEJGuq2F9EMJWF1+zjIhuYd2ehw==
252621 42120 2026-07-13T12:01:11.400Z 2026-07-13T12:01:09.481Z 686b5e78ac6b06c10fb93fcaea3538f4e2e288986485db0b8f628092d6030a27 150aa5abffa9d328d061bf946c721980c100888de142d0223ef62953315a8851 532eaabd9574880dbf76b9b8cc00832c20a6ec113d682299550d7a6e0f345e25 ab28857f9147ac62a3e3e0e83fdefb25b9b6ea9defa531f38b8ddc8f9f6e1805 be0989a0439af414c0679e17d0a895d125f45eeca3a6313b3641e50522a6153b TRA NEG 3 02a3b466fbb63a722742b137bac2b32019c60172be5adbc645c9a9be14cad20836 028b9a031a001aeb776641557f42e6474266b8ff6de2bebb5ba920eb198baaa909 9sljae5jOwm81zBiJaXj9Ta+9pJDkJRoB/TVxKfj5LkzyOS8v4SJBDdmWKUtvPX0EQr8WrvXf6htZrQAUAZyPQ== ab28857f9147ac62a3e3e0e83fdefb25b9b6ea9defa531f38b8ddc8f9f6e1805 csR00kos7FI4AkHKDYO0uj1EcIN4f+Ocn9SczRqaxpL4kbbay34s/Rv7RGKIrpvjaFZTJnur/6QnugHM+4qqwg== dbj0SFsLiOvfCadZOQUBvFLtU6QpNl8PFK0dqgfRCclfNbGOIheEb/yghl6TFpS6y4WgZMGaHBfbdhQwzgdykQ== qM9IPJ2uJRocFdR4HGkuB3xui4TvqZX7zeDkYQ6Hgnsl/C8wu9FRE4zQ7kkZLXu851Q5KluR06NrT1DjaxPRVA==
252622 42120 2026-07-13T12:01:11.476Z 2026-07-13T12:01:11.476Z aa8f83b002f2ce551821c19261eb15b1c05ed2ea3e5a046ea1ae9ab6d7b54410 aa8f83b002f2ce551821c19261eb15b1c05ed2ea3e5a046ea1ae9ab6d7b54410 aa8f83b002f2ce551821c19261eb15b1c05ed2ea3e5a046ea1ae9ab6d7b54410 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 BLK LDG 1 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 4ORz3HePjhyA0wW6fAEGZnf3mKlNY7TpKegiYpfWB/MDJQ3GAlOJ2oF39lNQLf8IYgXpNXCb7HGtgdaaaqaMmQ== aa8f83b002f2ce551821c19261eb15b1c05ed2ea3e5a046ea1ae9ab6d7b54410 iyIj7BSv5g+XPw2N/vGclc55zsDu63HAXFLUzQeK3OqZ+2rh8w/QxPKmOxTPGYVBPfMgFGLozh/IcbvOVK9x3w== 4uCcBlWRkkTzsaNSmWNq78chkDJwHRQQPdfiFNTG48RaAK4jFmeWES9JU+D+45ilkVHy1HBys4h9vB1DRrkXEw== ACIN+v2gOmJMpWNRPeOc/EB06mbvk+C5VhSAFGtkVvqg3ANRH3dWl+8JeuBwmYaEXsRoX5Maw16/KaqgRNIf0Q==
