Block: 38394
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
219781 38394 2025-06-27T14:51:35.037Z 2025-06-27T14:51:33.605Z e4f84d4a03f920e7e4e9a55b0ebfc64d2e8440e8d7cc38b016d6ae09938e8777 5e42fb2ff563bb98df0495500564d09f8f8433077ed0be2d24d1358470c962ef 59dad5c27c1393ea7b1af978eebbb473e4a94b801a1eb197cc2efe085c9a5ea1 44a82b2fbac82624a753fbc74e8043a70802dd24368326f2f158f76e8493e51f 65c868012fe9f6a66c0ad518d90359e74b1fc69908a1baf82531f5816869ac24 SIG AGT 2 03e34308b5785137ba8c3ec5457a41fa7138fc5bd37c915624aa6337629103d2ce 0343ecfad69e4c853152452b88675211a85d2ba82307b0d77115252adfa8eda984 0+GlAXD2/D3JcOuChkgVqRp/G3WW/GGe/zJPO+9jOfsECHVitKzGIz4PI3ksCDTdJLkFxvjMPua8UiyjwYDqVA== 44a82b2fbac82624a753fbc74e8043a70802dd24368326f2f158f76e8493e51f feI3yN8VlP8LrIqd0MYG/johcsfpOI4WMe34bPTtOVMO5hpGUqwtzU32uZbD4MDv+oYRcrUaMCg3R2TO7TrN5Q== QkOY+MIBd/o8OOlym0QpY+9EMsYSnHI92A8pYEBrFVyEwJn4REvZz/XMCcFFYCzZEk283pFekHVkSnC3BxK61A== aaFaV9wMOcnVWe0oQEiQPoKWcJy3Ddr7MCWwSdkX0a9iEVZgsGqQNdlZqstgrGe9Rx/QJIZjB4TAIwHRqPsP5Q==
219782 38394 2025-06-27T14:51:37.126Z 2025-06-27T14:51:36.918Z e478e870d387be458b0a50d8abb6c9f6fed2fa0154d5c0b341181b214a439730 e478e870d387be458b0a50d8abb6c9f6fed2fa0154d5c0b341181b214a439730 e478e870d387be458b0a50d8abb6c9f6fed2fa0154d5c0b341181b214a439730 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 38393 0334cfdf491c6b2b10db84908919373195b964d85474f4dd76f1b24a8d176cd344 03a93b13cdf1bd573f6f447f02e35364bacdaae6fc1f4fda17a1a38c950f5e74ce iJbVfu4PUFzow7ZRCqyWSSq0fNZEaPq3fxMtG7cDXLdu2Ot3N7RkZ5RiBRq0nCLytk3hEBuc4muzSgoUqKuMCA== e478e870d387be458b0a50d8abb6c9f6fed2fa0154d5c0b341181b214a439730 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 /LFLTjY1VoT+szs6qaslukuX6ZRk/5RgwuZTzbVAGQMRBz3oclWPnlAJ9ElwxZ2n7OKzu0079po1iEdJIc/gSQ== wpMsI/zq+UKdbHze6zvW5QR+0IN/VCTQmAm64WbQSoKLW9CkYVJrrLMYEGYZHwuEdli5pr7sPOBgvGlc/Q0NyA==
219783 38394 2025-06-27T14:51:37.163Z 2025-06-27T14:51:36.699Z 3c8edc02303f624b5532b51d647d7175d5b57fac171dc862821bfe74c421717d 3c8edc02303f624b5532b51d647d7175d5b57fac171dc862821bfe74c421717d 3c8edc02303f624b5532b51d647d7175d5b57fac171dc862821bfe74c421717d 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 38393 03aa32a59be54704a3cf767b2df07f3c5b33ba3e7b8a369b1829f1ed502ff35a48 02cf64db6708704259bd7f62bb2f2bc2d1a0c309338c60c25ad26a3d0125ed4a18 cudn1jrDunE3NDXIXlqv3JuaTq0EolnYocbi1+Pi4GpioWsfM3L+eYOSYSTjYzXC7sZzHbi7/aPZNE6cGEfzIw== 3c8edc02303f624b5532b51d647d7175d5b57fac171dc862821bfe74c421717d 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 2teodFuOGbRw9mipB5+ubo+q9FLheXFFagjh4iMYgAIofj8ZbokwlL4zlXzFL1cz3bOtg1Iimq4gFKULm2tMDw== Ds/gUSHnE329GL2ln8gIsBkRNHTGRaE1CyfDbY4FRQdCqzlhRl0jTWzfEX+x3gToSt57PbGI47XN5z+ynTnLoQ==
219784 38394 2025-06-27T14:51:39.135Z 2025-06-27T14:51:38.851Z 201c8284cc8d245c0dad7b894ea544f4a9331626765b77a76a3df60492ff9df4 201c8284cc8d245c0dad7b894ea544f4a9331626765b77a76a3df60492ff9df4 201c8284cc8d245c0dad7b894ea544f4a9331626765b77a76a3df60492ff9df4 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 38393 038aa6ee99dc1178a26b69461ef9767b6a5d8a16abf4f996ffc4fa43df60a907e3 02b729e66b5b119c61847bfea8dded7a4f5535f2af72998b7ab9569915760b4b97 9aiTfEilm/aP5aeVxxGyDyLP4J57wXGLBXO32tNCF6wQhwSHPWJyaHC7I9cKAFdGlfntdbTcdduCzGMKpsfNlw== 201c8284cc8d245c0dad7b894ea544f4a9331626765b77a76a3df60492ff9df4 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 T7qZ7ELtpicoNzIKSLtTc8/zzKDd+dk/fST4puJEifySwdaDI8k2xaYlLArB1XpYIj4bo2TXFbzC9qyNCERATg== Wu1BQqt4W8lOBSbWatQL1qrwlMdHX7aj1BbhIsnxQ2fNlZ7YW/kjheCnYiT/1h+uJ+O3F3tgnpCXJg1fK+r5cA==
219785 38394 2025-06-27T14:51:50.805Z 2025-06-27T14:51:50.488Z abb74b453585ea2323554b8d07ba44fa481675ef27169f8a1e0b5850224ee3e6 abb74b453585ea2323554b8d07ba44fa481675ef27169f8a1e0b5850224ee3e6 abb74b453585ea2323554b8d07ba44fa481675ef27169f8a1e0b5850224ee3e6 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 38393 02c4d1aa0c0b9bc0008fea067a2e8a3905906562745e0d9ed7481e459b62715a70 0330c4a64ae233d084d2549d7bf47a578cef1264400ae23042d32a6ef090a1e50e SdYZ/gOwkltVN+nhjZvSbgefkHxMtRj2NAw2Zbncoh5WztxRxaXbisJN2CRsh1HECL1FdPJKhMHo4iY8CNJJQA== abb74b453585ea2323554b8d07ba44fa481675ef27169f8a1e0b5850224ee3e6 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 IR3hyNVOCP8GmwClEPO0/5octuWAYUkawqLVgHGN4jJ2dV1APRC3MNmZmSfdAfzQifv1yvBbksrmCSV+lIWUcQ== 7Jzj3jCcxGXDMYDdWVlccniOxrSj9FDKOj66b7IHeR0dOsUIkTGOxnPhxrx/vIJuxb+0W5XxEjMF1ZXLHty35Q==
219786 38394 2025-06-27T14:53:43.665Z 2025-06-27T14:53:43.465Z 14c7e2ffa5b84aa95c72dae489b9427c6dafa46f80892b0cec08afaa1ce90e22 14c7e2ffa5b84aa95c72dae489b9427c6dafa46f80892b0cec08afaa1ce90e22 14c7e2ffa5b84aa95c72dae489b9427c6dafa46f80892b0cec08afaa1ce90e22 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 38393 035c283a81fd7c80f7514d738cd836c23b88267246f1690f26f3309122f84f48c6 034402fc36346b3aa643efeb0602b753e8f83cbafc9dda86f7ff6ef09cb056954d nDI9UyxUdCWD6t0ht1jQ9rDoC8CCuxC0tlPRkSzdRw5jlYjyIDPKn+Nw8/SL8me06n/sBsbSYWyipnOMcHPKfw== 14c7e2ffa5b84aa95c72dae489b9427c6dafa46f80892b0cec08afaa1ce90e22 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 HeQG/Gk8Z+Pt6QQJ0wHysiyXjMC7+bKyb8hWQm539O8Thcu0ktp9A6DzQc6XO7zfrQC6uoj68EeJyRevVQXkDw== RJoB7miKqGgWqDBraBNbNr2FzV7m25N8sj0FysjM+oyFrFdKjLwpqlK1nK2x4lBndloAVtdwdLMTvB6RNFoqbg==
219787 38394 2025-06-27T21:59:41.880Z 2025-06-27T21:59:39.396Z c886fe42a45f134324acb2bd4033365e6908332793936593b738aeb8280838a0 f0575d5be4a247b0b2631faacb94187c1b543b88810233820212264e553f58fd 4feecd536208cc100187c9fe2a9c68010e44af1e5236340d0646db9b3fbe2810 98146816b83a17f640bcaa8b4f8974d4b0480e7ae49e9aaba8ac9c4384655a56 f57b52b130cb79d0c2217c44a39993bc3beeae65db77f8dcde46f303fc9205d0 CRE NEG 1 03b274ba9700bc0db9d41aaa0f40edff41cf97cbfeffc8a84c44ff5da230fe1a12 03174fea6525ac77da5fe2d52e370b5bec88f03b5f32b43197d262e4ca0e0c5297 u7wbHydKW5EbY+o7/zF+UcN0oe89t8azG4KjOzV2GlLYvGDDx4MkQPWuMfYav1oKGSdyinfXfnmH0SiwhS7vWw== 98146816b83a17f640bcaa8b4f8974d4b0480e7ae49e9aaba8ac9c4384655a56 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 /fTRtKLKTotOR9lAWt3/vQ+/xbret7fYUHwSikCE4674EkAt6bB2NKeqptmi1M7GSocCnSIngXEUaWWWWm1w4w== Hhmj1W9yDdvrswHoCFn7UF6oMO9oNti/c1pMDgM282EEppZAE96MPKsIRqLwsJwshkarQhgGfB2iGa8QqXYgOw==
219788 38394 2025-06-27T21:59:41.970Z 2025-06-27T21:59:41.970Z 1783232f3964846ac695a6d760d35ab9bada7f0bfdd724b2401c62c47f7e33ac 1783232f3964846ac695a6d760d35ab9bada7f0bfdd724b2401c62c47f7e33ac 1783232f3964846ac695a6d760d35ab9bada7f0bfdd724b2401c62c47f7e33ac 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 BLK LDG 1 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 G4D7E475U4L882Qtc0/L8dNgaKuafcEiG7yhpAWs4aGJV5lrJdebDvA6hS2/tJ9nnoyuSyFBSN/AXKTCKsXVWQ== 1783232f3964846ac695a6d760d35ab9bada7f0bfdd724b2401c62c47f7e33ac kJlQX2sG5XrMA+Bcg/eQFeQD71Fr35NnngWsYsSIgLVAyWHJPwgxIqj+R9y/WlWDgajj5fNE8KNk2Cgio6c9LA== Js/gokqNZLhUjUdUp3Sd88GzuuMAQi6iYiE8y0w3rz31FexbzxNonGMMQnzcXTbQT71qBOOMZgc/PrU1/AWAZg== AUKde+5VLDuWKAf3GKt9j3HtsIBa4biYm+qPyXAb75b5LEiGm9UuW9BiT/JWUum5AMAHvvOIoEwEZ4n7Qn1cOg==
