Block: 963
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
3847 963 2021-06-09T06:45:21.098Z 2021-06-09T06:45:20.974Z 0400709f1f4bda5448d4a6e1378dedf672b1c8c4f48e90cdaf9a5158cf9aa156 0400709f1f4bda5448d4a6e1378dedf672b1c8c4f48e90cdaf9a5158cf9aa156 0400709f1f4bda5448d4a6e1378dedf672b1c8c4f48e90cdaf9a5158cf9aa156 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 944 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 02ada10ae560040f13877ab90bb7196aa6c7e17383be59a3c841af52eb5a55836b Q8Mf4SbdTdH+hMUfqH/4D4TlnMHAasXBjkANSutYTdBL1UD2NCM6WRDikN01pNwjDFhJneOmYrkwAIpF/Fo6oQ== 0400709f1f4bda5448d4a6e1378dedf672b1c8c4f48e90cdaf9a5158cf9aa156 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 grgcx7F0Pm5EguEyz7izehbYRpdDRh4qAS+32LoSnAFNkBGMlF0oBI1CrJdqgiiV5CacCz8W2OYC/ZnFdppvJQ== OYvgqCW/NiOBZjtOeGQ2e+PjRW8/RuBW+b0iPPpe//ajxKhds9xBh9oYeE/L75pJtS90gB4oz4wZ+ownqRllTA==
3848 963 2021-06-09T06:45:50.573Z 2021-06-09T06:45:50.287Z 5682f25b604514e15afc91299d7bb60712fe3eb94c743bbc2ee0aaadf3864db7 5682f25b604514e15afc91299d7bb60712fe3eb94c743bbc2ee0aaadf3864db7 5682f25b604514e15afc91299d7bb60712fe3eb94c743bbc2ee0aaadf3864db7 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 962 02c4d1aa0c0b9bc0008fea067a2e8a3905906562745e0d9ed7481e459b62715a70 03e030f59784427ebe3540b136c7cc2e5a90ec999beb725ef138fa95a9e21ee0ac RnoUkqOcHLrILhGPuaAFdCIZTiW8L33zvBYJtouD487JyIPPHAz3AzmuLk7OFlueOYNCpBxP2ReMfRQXH+Ausw== 5682f25b604514e15afc91299d7bb60712fe3eb94c743bbc2ee0aaadf3864db7 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 lGsUhn+aLBbaxZSaIqMtfADMPoBY/Veg5iJKHKEHO/qC9GDgrtWHIkcTD2YuFqBfMwrGkKXxwZ5Zsifk0SbTew== 9AhsLuWUgF7n6FyF0C/vm1K0YpjWs+qK2nAsxy+UPIb9TO2EzoypJoq3O8y0TQAG6gztWDPqZnAIPA4BcJlvfA==
3849 963 2021-06-09T06:45:51.109Z 2021-06-09T06:45:50.976Z 6e3820066e6f0f42933162b2273de5b5ffd794ed4fa242713ede78974d756418 6e3820066e6f0f42933162b2273de5b5ffd794ed4fa242713ede78974d756418 6e3820066e6f0f42933162b2273de5b5ffd794ed4fa242713ede78974d756418 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 945 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 022edf9dafd57255df98818b93273a8b839db0111b7b3d13ea2963d18d31fce8eb WnnvOll584QTQrB6aC9CLnJHJCl81RrbZKWCGkjgQUmBasfFe9KRzdf8GDxuKz2awsG7ryD/wxgNorjbNC7y1w== 6e3820066e6f0f42933162b2273de5b5ffd794ed4fa242713ede78974d756418 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0d+01wGj+EgaJceY8p+0YtX8yoa4KrJ+VRWhpic6HB3wQWo2P1vyiDtmJGahq6iD8p/q9mEUOzTBI7L0PQpMiA== r/KbI2Ls1r5GwmMaaCUWbWJaQAabCqXxslMVep1C+rI/r2V8uue3EpwqRbTrHEgn8+eKAUFgAkEeseWrlquXPg==
3850 963 2021-06-09T06:46:21.097Z 2021-06-09T06:46:20.978Z f961bd7d4d7c790399a6020e3aad4a366aee1d2329756e714c2431e763b46fef f961bd7d4d7c790399a6020e3aad4a366aee1d2329756e714c2431e763b46fef f961bd7d4d7c790399a6020e3aad4a366aee1d2329756e714c2431e763b46fef 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 946 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 03245189d1974c9945563e963825e4d166255c34d20f575092263f96fc57fffbf4 fHMMHoUYLdU6IT5BwaEBJ4l2j5kzj1Av3wBdEyuZ3KJE4bmOh6Gi2eB3msFQKwbjyV3cCW470fKPGhKIAE6ifA== f961bd7d4d7c790399a6020e3aad4a366aee1d2329756e714c2431e763b46fef 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 TYV8vxXHu1+jAKcu6lWivcs0dYPRApCYdivjbiUAhj5PN/iVuZKhDO4dMT3KylvQUtKt6GwVDVt0sk2WJ0P7LQ== /Pby0cf4DFw0Q4Z1ojUgvU2k45LApBftCKk9VAO0hG4sbHAgWunF21MrUbOh5q/RrfVGwnqxRN1vaag1NiQNYw==
3851 963 2021-06-09T06:46:51.066Z 2021-06-09T06:46:50.947Z d0119585184ade0452036b3d488b23df4f950c9dded16740c1d7e519dfe6c862 d0119585184ade0452036b3d488b23df4f950c9dded16740c1d7e519dfe6c862 d0119585184ade0452036b3d488b23df4f950c9dded16740c1d7e519dfe6c862 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 947 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 02a30ff9b74b6b790f047f31eb875f5238b13bddf48831bd6c9e51a0049939d5b8 bKMPO6KfvEat94H02BpYpWo2uoWvr34I2sNecFKqrbOvu/5Eqq8g3zcAO2cKVQPMRYTwnls0N2V3jSSNMDyNxg== d0119585184ade0452036b3d488b23df4f950c9dded16740c1d7e519dfe6c862 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 yoG2CMM25B9XteR0Lf143dyQsM+VJqoSiMhv6XoTXhGi/z4IY/xdxvhj2lxD3Nn3PQJ3ar/olWDnnxtGf1Ankg== ggfwNr7JwYG34Ap/KV0mXfMghBVqRCp1ElfY9vWOljkHhIekTfjsyHO6BlgQ/Cayppg07YAFrv4LOPXUZnL0jg==
3852 963 2021-06-09T06:47:21.077Z 2021-06-09T06:47:20.957Z 3fa39e8e2740696e57933749b0f4801328cd0b72d546a082bf6b51976830068b 3fa39e8e2740696e57933749b0f4801328cd0b72d546a082bf6b51976830068b 3fa39e8e2740696e57933749b0f4801328cd0b72d546a082bf6b51976830068b 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 948 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 035f3e8ef92eff1af40feebe51c018c9cf7034df3ea8b878f6fc2fefc22c786d98 0BjBec+Ze7NqezRfefFpwwaDj5djujToWBcS8p5VXCU3K9lMbQACYWjU05SrgrMP+mTPASG95XDyVQ9+ayNI4A== 3fa39e8e2740696e57933749b0f4801328cd0b72d546a082bf6b51976830068b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Aj1nbVhsyaCT0F+7/8BT1dCkm2CCN9GgzCm/mZwY4zN9tjZwBLddNvlZ77HdtNQZPMHLSzXy6DupVIVXq3ke5g== eTf4Km+jSnAr60Li427DEZ1YPpR/s8t/7MeV6F4fBVJHGsJnd0DgenZkjbc3uR+Anx9cI1sDcHxZx0aedtPijA==
3853 963 2021-06-09T06:47:51.113Z 2021-06-09T06:47:50.961Z bd7636624c6d3663227f830129f21e5f27910f0f81ba956a52119648f301ea45 bd7636624c6d3663227f830129f21e5f27910f0f81ba956a52119648f301ea45 bd7636624c6d3663227f830129f21e5f27910f0f81ba956a52119648f301ea45 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 949 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 02965cf01b40e928cafdb25a1b1871a24ce9396943332894cac6f3e36e73531476 zp7EzqzNOPMBS72PMnK3nBY9nA9kpAjY9bh8CGCIG2+30xxWPy3aVeov9Mchoi90dCxbGVEQhKwmKJcrHv0eXQ== bd7636624c6d3663227f830129f21e5f27910f0f81ba956a52119648f301ea45 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 xQFNLPLTjPyUgn2VMELfTmHBMYBddtiN1QnaOJ/S9yTHna/ctubVyjS0tGkt9pQdLRnxLhkT7E3TkbamuyXtIQ== O7Yj0K/ICmfEuVxDgksQ4AQn4fRsTD0i0bqrAPy0H7jb9+o3Xv/tL2OE2ooPLBjk0CFvt3gEju93aehXUrrNPg==
3854 963 2021-06-09T06:48:21.123Z 2021-06-09T06:48:21.003Z f182ec7de753879380bd419a6cb30d380b8a75f404cb9ddb4b79694d46cc16f9 f182ec7de753879380bd419a6cb30d380b8a75f404cb9ddb4b79694d46cc16f9 f182ec7de753879380bd419a6cb30d380b8a75f404cb9ddb4b79694d46cc16f9 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 950 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 02dd7757ecf797ae8f34e7345e7dbebbb83b7fd22acd1f6a29b1f2257766b7aaf1 oE9GJQUQSkREGiX3BLHhrLK8P5QZTyowEYVuKNYUg3Plx4doFwQb1HUA40udkygelnWe/bhu3iCLt2+0QR95VA== f182ec7de753879380bd419a6cb30d380b8a75f404cb9ddb4b79694d46cc16f9 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 SuE2ItHuNIWBdACVXB4Z0r5a3JIsPG51GV9djmC8BfEhGUTyZf1YYbAZcREPt8eVqMirE/Ibg+wjSwGP3+pr6A== 7I5/IWyxoxEniGytvzoWsKtJDOBFR2ls6S9tZHfW2tk0hRQNpx9YxLUB3VTnam6ZXAj3wQv+Th2lpSFoIgEtFw==
3855 963 2021-06-09T06:48:34.161Z 2021-06-09T06:48:33.923Z fb8269b778a503af5f70b6bd7dbf527508c3c526ce93768e9caf078afa2c3628 bdd3ea89420c3610d0c1869ec507114ba249d6a64c4123bef32b0a81b7dd3690 badcfc716401856d385c6f23542b28bc39ca9c6721b96ecc70e536f0910e2176 8eead47f0d2c18a0ca48205bcc84846315947f51fb1170152abeffb22fadc0e2 8eead47f0d2c18a0ca48205bcc84846315947f51fb1170152abeffb22fadc0e2 CRE 1 03831e7a47918c8dfd85611a88086af30b23708aa2fd2d594ef97d8d24599f3dc4 0346e5cfa1eebf84c6b511a4bac049d1b7ad8de57843ca37a318d177fd6fbe2c6b 9xGrwCLxqfps1bMVAtyNG2m0mQoNB/teAAbffUn3/j43dDy9sVjsKfxfiyjke8vDCYe3S5GVShYqG1Ekz1ektA== 8eead47f0d2c18a0ca48205bcc84846315947f51fb1170152abeffb22fadc0e2 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 fizvFtniZkJWY++xjvGoWWNrGxesyBKM2JHY3ktcmeuYK7b460xZbBuV6shWPP/0xC+hpBD8bBE8wiUQWJ3XXw== KUmqZe2DNJ6KkSL9DuwkpgJSGt89UOSbOKnhp4dXJePKdkLCLKY3GgYnaAknnUBBwiVbtCtywxKLi8tl5yKVEg==
3856 963 2021-06-09T06:48:51.100Z 2021-06-09T06:48:50.975Z f768ae9877a053724587294f83bf2236ed585eea4b2772a7e20724561d820c6a f768ae9877a053724587294f83bf2236ed585eea4b2772a7e20724561d820c6a f768ae9877a053724587294f83bf2236ed585eea4b2772a7e20724561d820c6a 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 951 034c5e17046e3538582c0f44a33b958771e4ccce6aebce0a01c8a9418df1e1abd5 03290148600deb62a849f445e2582171faf5ee6ee006f299940a215412a02a5aaf W5q+Sv4nLhVDH+eNq9yPLYGdsqikUsAhcNRWPdnK2mkc8eB06GQxfaYNBIq9hc92sm96P97uIE0u7N3sPezGYA== f768ae9877a053724587294f83bf2236ed585eea4b2772a7e20724561d820c6a 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 6kCY4GMo9aSdViIaBZpQVDhRmRTx/sAdbJX0E6URUSWEL0V2uQsNF4qSMwiAE0c4FieTA2PSv4CShPkMSsq2gQ== Jzni1jHkh0sV+KE4QLzjaWJKu+vxY41Ce5qbOoOu0XiH733GgmdCltAjrCmjWnkxkQvvryQpmTGk5FZve+pL6g==
