Block: 43362
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
263269 43362 2026-09-24T09:58:59.320Z 2026-09-24T09:58:58.980Z e2e3bd4fb122c46fb2284ed1fdde9c248fa20b7f4c661352fb5d656c0bd6f06e aaedd5dc1cd20c1ebe381fa946a2b3bf480ec92619a470a86954c9d8bf6096b6 392038365c96eaf7975fa15c584fcb564e152cccb1da96a8089c1dbedc9ad0d2 729206983d0ed85dd664d2c54a443843e6b79d5fe2ef4dc72820cd063e211900 729206983d0ed85dd664d2c54a443843e6b79d5fe2ef4dc72820cd063e211900 CRE TTL 1 0242f238b5afd80bdcc60f7223884e61178e3296b5bb197ff215a19fcd9594e9a5 02e76de891cb193ceb8531b98104193fcd3b73544477f7978ef8da61bba9c7c218 znPKeMPw1GDqmqVsdFzE4+sDhnGwXqrFZ2OEMGVb53UsiMQKFXb1iMR3uC1wjsdmv0zNmkw3gYYiZc9ni6++qQ== 729206983d0ed85dd664d2c54a443843e6b79d5fe2ef4dc72820cd063e211900 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 upglqmI8/t4+/EEQ6C42WCkWTwGmIACCt0S5aSxjVibC0E3Egius9WyBd4kAOe1jwym099E/y2c5uanuBRnjGw== NwF0P++XCP4RnOy+p+3/F2RY9nsMxYjA6jRE2Kqfu+7thzYoL6iC20A5cYJkNhodg+IcR6vlbpakXNOxk3XEog==
263270 43362 2026-09-24T09:59:05.299Z 2026-09-24T09:59:04.510Z e8dbacde63edeedcd0279e4723d64b43e63c827ee315ace737fe645be581c1b1 e8dbacde63edeedcd0279e4723d64b43e63c827ee315ace737fe645be581c1b1 e8dbacde63edeedcd0279e4723d64b43e63c827ee315ace737fe645be581c1b1 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 43361 020db00cd5afd4ba091b629ad6f06f7f8f210cd176fbd5adc5a53036867426f5f5 03694b5db1df07676ca5a85b2f54494290cf2e6730176ecdcdf7ff18bbf0f39434 h7ecb09ifUS9PkC53S2mc1Ju2hDGaedpfj9pddquCCl53KK7foag7pFJvkQR/OKg9RleTHGqnOCi4qWD4vdnYw== e8dbacde63edeedcd0279e4723d64b43e63c827ee315ace737fe645be581c1b1 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 IUxfc4ep96rrnUWUuoVSKRAK1TLw8+NhLwR+HkTBpbDHSgFMh7cd7aKGUGv2liz8iWx6QMAahDYwqGNyyiyhXw== fZiJSrmhLtwNr/eRicUPJ94fEt2DjgXQ7aonl0DNAujLBTXZBioZkeX196ys4jORusfEiTE1Kwf/lrJwPbXugA==
263271 43362 2026-09-24T09:59:16.703Z 2026-09-24T09:59:16.361Z 0acb4e6d69e97a89b467795b59e9147268cfdc46eb575559e3a5f4941b81b4eb 0acb4e6d69e97a89b467795b59e9147268cfdc46eb575559e3a5f4941b81b4eb 0acb4e6d69e97a89b467795b59e9147268cfdc46eb575559e3a5f4941b81b4eb 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 43361 038aa6ee99dc1178a26b69461ef9767b6a5d8a16abf4f996ffc4fa43df60a907e3 03c471fb82f8819b47c5f097cbee0d1c5c0d8a451abbf4ee3a079c798ccb274ebc dvoEbLv6exCT1J3CKQEaxNvw2kkqbxCTKwIIM4zurMX2h3HXeZXW55dRRUWlgEvXU8Cscr64TzijQTUMUiqASQ== 0acb4e6d69e97a89b467795b59e9147268cfdc46eb575559e3a5f4941b81b4eb 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 19DUZ9OsN6cPzG9IhLxSMIXoPYRlfuYWtuBhutOzNEPTl3MDP4507B1BWo8GATnMef510RoKevcB4O9rDhqNZA== Nak4UmEj+kUmoMacTA9J9Fi2E1VfGxT60tsBtjZg1+uIneE8akJS1Ls99b25dKcTV0JW0EH0B35hfldmv0znRQ==
263272 43362 2026-09-24T09:59:18.394Z 2026-09-24T09:59:18.190Z 4448251fc0667e6580eb9c030f5dc1d2be81d08ef3d3cfcffc66e83396a436a8 4448251fc0667e6580eb9c030f5dc1d2be81d08ef3d3cfcffc66e83396a436a8 4448251fc0667e6580eb9c030f5dc1d2be81d08ef3d3cfcffc66e83396a436a8 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 43361 0334cfdf491c6b2b10db84908919373195b964d85474f4dd76f1b24a8d176cd344 03f2d413e901c17bf72bd856d05d7fe24afccdd1304aa0c5fbf5c3b1ade67af01d 3AYP7Jrc++4Cv+S6++bN0X2nZrQp6PXWPKYq0NHDSyfw5xWbVtBM0IW5K5GbjsLX66Qp5hJE+/GExxH0jTOx0A== 4448251fc0667e6580eb9c030f5dc1d2be81d08ef3d3cfcffc66e83396a436a8 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 n4kLsNtzQ9205/lQ+YWP8uflLLYyYhR2CrwY0QHiZGJK/IWUl6Bq+tKromFTSSYFxtwaGak/E/lt1XAgqi5fLQ== GzTsjk6q4ZcOfO1mkmHHUZ3k61JloezZwna4YT0nl1JyoDUPst6AShG6MyQ3QEe2cXVjNtBm8DQKKD+5FczBRw==
263273 43362 2026-09-24T09:59:19.893Z 2026-09-24T09:59:19.770Z f3a23cec8a1c46adc76b455d6f54dd3e3c02475d35901d54944b5da9f2818017 f3a23cec8a1c46adc76b455d6f54dd3e3c02475d35901d54944b5da9f2818017 f3a23cec8a1c46adc76b455d6f54dd3e3c02475d35901d54944b5da9f2818017 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 43361 02c4d1aa0c0b9bc0008fea067a2e8a3905906562745e0d9ed7481e459b62715a70 025646adfcccede0bf3923fa5d13b50a8cf4618f9fac49a8fad1cc8a71fb9b6a1e rOU38S9wZIOeySXB9zHzn1hO1uD1et/RFNReJL87mOQoqnUmPZ1Di5LikQYhRkap9z1mYlMpC0fzCxOvU+5pdQ== f3a23cec8a1c46adc76b455d6f54dd3e3c02475d35901d54944b5da9f2818017 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 GjmCEK0jO8Ala5LBvTQAaOqrXsQJu0GDjF69NVX0ZDXvI16q1YJZBwfrmpb1hzU6JkVoqLbtDvvV9EetsO80dQ== XKwp1kiIa0HupM1KMAM0o31LUYRHceVjwDPSyaSbEozBEKdd4HEr8uwZ7PLx04TNog7RXnQrzbruogVzCY6tOQ==
263274 43362 2026-09-24T09:59:21.907Z 2026-09-24T09:59:21.717Z 2ed7bf31eb59d45db3c9e73495bb6b73b74f4e89c167f22faec447af7e04e95c 2ed7bf31eb59d45db3c9e73495bb6b73b74f4e89c167f22faec447af7e04e95c 2ed7bf31eb59d45db3c9e73495bb6b73b74f4e89c167f22faec447af7e04e95c 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 43361 03aa32a59be54704a3cf767b2df07f3c5b33ba3e7b8a369b1829f1ed502ff35a48 02609613a4b35e61d705208ef36412227a8b47886b1b26ac0a807f976dc5ae0c66 ypPpCYPm7B/+/LIL0RBr0RKl5qJnbYRM803qsrdUfnTr77OCOzZPgJiUVeCMamVkgQedJoKkAHq8s/1Shsqv1A== 2ed7bf31eb59d45db3c9e73495bb6b73b74f4e89c167f22faec447af7e04e95c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 m1a3sNSpBqguwpzmPEs3s/DS89Adn2Mzbqfcs/miBbHm6n5rnQqda9UX+OrNLyl1MI59x9kopVdP7Iya0+9xEg== nPu8uLnrudKSTUsmxI6f7rr42bwBd0TOWhB0RvdmLf8PaEHNh4eFnc6l7K9CYCG1ueeojo2L/0Gw7gBBR+gOSw==
263275 43362 2026-09-24T10:02:44.728Z 2026-09-24T10:02:44.336Z f878617fa8667e2c02fd79d679c131d9ef35eee6023aa8d5810005b0f14d6b07 386f1bbfda9c3a299d81b7216710b489dae03c62c90625825739ae5cdeb6cf15 954346f78f819515e3c199761ca4da8b5a0382f15e225efb6a55cb17ef6b64f1 cb7977f309c9c7eb9d3bbba3005d9e771957a24cdf6d365991ece09d7a1b8a8d cb7977f309c9c7eb9d3bbba3005d9e771957a24cdf6d365991ece09d7a1b8a8d CRE NEG 1 03e16bb02f7929040b1933b8da1b14ad9dc4533e68c40b78867140fa11d71b2e1c 02af386a1c79acf97a5cc8dc1e9473c79529938c17a23491f22c17839201d2af29 ck7LF2/ZjVPuXNV9Tci+HqqGtfqo/mVaiM/Aa6c21Y1yn7py6ccJ0WoHn78gLCLAZODo/g2IoKSeLGKu8Jq5Vg== cb7977f309c9c7eb9d3bbba3005d9e771957a24cdf6d365991ece09d7a1b8a8d 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 6VIRAILZcJMa1WWKw2cZVBSzolngGBL+E7YDh6LyrvreRxm+uv//8nfsSTeBiuKxcPcmzNBU3D3HX3xa+b3DFA== fvGRHAHA5Jg6sbNNsIyzbXRKGDkrKkv7lMfWrsUphMXYqBQck7ANb5RlVmC0cZ0ASSpP9beYFhrvZzgIQMuUvg==
263276 43362 2026-09-24T10:02:44.792Z 2026-09-24T10:02:44.792Z d7b10cf596d15280e1c6f76473b30e81e24be0c151a38e217d362f0f52c64b87 d7b10cf596d15280e1c6f76473b30e81e24be0c151a38e217d362f0f52c64b87 d7b10cf596d15280e1c6f76473b30e81e24be0c151a38e217d362f0f52c64b87 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 BLK LDG 1 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 eKgrOrtEcYX4ulXISTySqnUcw8oq8Y0ZseddaRptZz7P/rVfZ8V//qNPYVGQ2FDw64HXdrUcS5QEP2L6y6ZcTA== d7b10cf596d15280e1c6f76473b30e81e24be0c151a38e217d362f0f52c64b87 Wcw980N8NuxChctG9xJyIvgH4DU0GXM2z4FNGLr8HZKUV1qgWOUVnFuAKE4cdupCaXxc+2hqREYQGGZ6jEdUjg== WLzfVLJDrJ73e4nX9rSOAMtglCrARq/16aA/d4gwxPB79tS9MLEvWaRd11uG30rojy5efTQELEdaEIv2HhXDBQ== z/xE2XZA/j9hMzChWpGD+AynLaEbsnmwHuiQNaovZHU0lF8CL3VWtOwvb41qfAR2rzFZW44nSaat5Pii5f+j9w==
